City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Namatanai,PG,2021-07-17 21:10:08,-3.6667,152.4333,79.54,85,79,6.42
291,Primorsk,UA,2021-07-17 21:16:18,46.7348,36.3443,78.31,65,0,6.64
292,Cornwall,CA,2021-07-17 21:15:01,45.0181,-74.7281,77.29,64,40,0.0
293,Asau,RO,2021-07-17 21:16:19,46.4333,26.4,73.76,69,0,4.59
294,Sistranda,NO,2021-07-17 21:10:20,63.7256,8.834,55.9,82,76,32.77
295,Kousseri,CM,2021-07-17 21:16:20,12.0769,15.0306,80.78,65,85,5.26
296,Whitehorse,CA,2021-07-17 21:09:48,60.7161,-135.0538,69.03,28,4,1.12
297,Kandiaro,PK,2021-07-17 21:16:20,27.0601,68.2091,96.06,53,90,10.56
298,Sao Jose Da Coroa Grande,BR,2021-07-17 21:09:28,-8.8978,-35.1478,75.78,83,44,7.31
299,Serro,BR,2021-07-17 21:16:21,-18.6047,-43.3794,69.04,43,0,3.2
300,Tigil,RU,2021-07-17 21:16:21,57.8,158.6667,57.67,86,100,12.71
301,Eskilstuna,SE,2021-07-17 21:16:21,59.3666,16.5077,71.73,66,2,3.0
302,Nelson Bay,AU,2021-07-17 21:16:22,-32.7167,152.15,53.1,74,31,1.99
303,Batagay,RU,2021-07-17 21:16:22,67.6333,134.6333,43.7,63,9,5.32
304,Farafangana,MG,2021-07-17 21:09:10,-22.8167,47.8333,68.7,83,98,7.45
305,North Platte,US,2021-07-17 21:16:23,41.1239,-100.7654,88.0,58,1,1.99
306,Kahului,US,2021-07-17 21:09:47,20.8947,-156.47,86.02,72,40,17.27
307,Saint-Augustin,CA,2021-07-17 21:16:23,51.226,-58.6502,68.56,50,88,12.12
308,Lompoc,US,2021-07-17 21:09:59,34.6391,-120.4579,93.02,66,1,14.97
309,Caxito,AO,2021-07-17 21:16:23,-8.5785,13.6643,72.25,92,4,1.99
310,Vila Franca Do Campo,PT,2021-07-17 21:16:24,37.7167,-25.4333,68.41,68,27,5.14
311,Roma,US,2021-07-17 21:05:08,43.2128,-75.4557,76.51,83,75,5.75
312,Ostrovnoy,RU,2021-07-17 21:09:31,68.0531,39.5131,57.94,70,83,4.88
313,Mbanza-Ngungu,CD,2021-07-17 21:16:24,-5.25,14.8667,73.29,54,100,3.04
314,Hadejia,NG,2021-07-17 21:16:25,12.4498,10.0444,84.9,57,100,8.16
315,Pacific Grove,US,2021-07-17 21:09:42,36.6177,-121.9166,92.57,81,40,10.0
316,Concepcion,CL,2021-07-17 21:16:25,-36.827,-73.0498,57.0,38,0,13.8
317,Chuy,UY,2021-07-17 21:10:31,-33.6971,-53.4616,47.57,64,2,11.21
318,Llangefni,GB,2021-07-17 21:16:26,53.2556,-4.3106,69.66,72,9,5.75
319,Yangjiang,CN,2021-07-17 21:16:26,21.85,111.9667,77.23,91,99,3.74
320,Bengkulu,ID,2021-07-17 21:09:42,-3.8004,102.2655,74.59,89,73,3.98
321,Ginda,IN,2021-07-17 21:09:46,30.6945,78.4932,68.07,98,100,1.03
322,Dingle,PH,2021-07-17 21:16:27,10.9995,122.6711,77.0,89,79,8.97
323,Kumluca,TR,2021-07-17 21:16:27,36.3703,30.2869,82.54,56,0,2.17
324,Khandyga,RU,2021-07-17 21:16:27,62.6667,135.6,63.12,60,46,2.84
325,Namibe,AO,2021-07-17 21:16:28,-15.1961,12.1522,66.97,92,10,1.5
326,Yumen,CN,2021-07-17 21:16:28,40.2833,97.2,74.98,33,0,10.09
327,Mahina,PF,2021-07-17 21:16:28,-17.5065,-149.489,82.17,57,40,12.66
328,Poum,NC,2021-07-17 21:16:29,-20.2333,164.0167,74.23,74,1,3.42
329,Agadez,NE,2021-07-17 21:16:29,19.75,10.25,93.31,12,69,6.71
330,Moose Factory,CA,2021-07-17 21:16:29,51.2585,-80.6094,78.8,69,1,13.8
331,Kommunisticheskiy,RU,2021-07-17 21:16:30,61.6789,64.4819,61.32,59,99,5.14
332,Klaksvik,FO,2021-07-17 21:10:13,62.2266,-6.589,49.12,89,8,13.09
333,Muli,MV,2021-07-17 21:16:30,2.9167,73.5667,82.24,77,91,10.0
334,Dhidhdhoo,MV,2021-07-17 21:14:24,6.8833,73.1,81.27,82,100,11.92
335,Geraldton,AU,2021-07-17 21:10:35,-28.7667,114.6,50.41,93,4,12.66
336,Rosario,AR,2021-07-17 21:16:31,-32.9468,-60.6393,55.08,37,0,1.99
337,Lang Son,VN,2021-07-17 21:16:31,21.8333,106.7333,74.48,85,100,2.95
338,Ostrovskoye,RU,2021-07-17 21:16:31,57.8057,42.2433,64.53,90,6,1.72
339,Touros,BR,2021-07-17 21:12:48,-5.1989,-35.4608,74.3,81,38,14.45
340,Challapata,BO,2021-07-17 21:16:32,-18.9,-66.7667,51.57,14,9,4.43
341,Broken Hill,AU,2021-07-17 21:16:32,-31.95,141.4333,41.52,81,37,6.11
342,Kijang,KR,2021-07-17 21:16:32,35.2442,129.2139,76.73,86,99,6.67
343,Bridgwater,GB,2021-07-17 21:16:33,51.1284,-3.0036,74.19,79,0,3.11
344,Dicabisagan,PH,2021-07-17 21:16:33,17.0818,122.4157,79.09,88,99,3.83
345,Suntar,RU,2021-07-17 21:16:34,62.1444,117.6319,62.28,91,57,3.27
346,Kieta,PG,2021-07-17 21:16:34,-6.2167,155.6333,81.32,83,100,6.26
347,Port Hardy,CA,2021-07-17 21:16:35,50.6996,-127.4199,62.78,67,75,11.5
348,Oskemen,KZ,2021-07-17 21:16:35,49.9565,82.6119,53.56,82,15,4.47
349,Kruisfontein,ZA,2021-07-17 21:09:42,-34.0033,24.7314,49.73,75,0,5.73
350,Deputatskiy,RU,2021-07-17 21:16:36,69.3,139.9,35.37,71,100,8.88
351,Galle,LK,2021-07-17 21:16:36,6.0367,80.217,80.02,81,98,16.75
352,Jiujiang,CN,2021-07-17 21:16:36,29.7333,115.9833,74.91,95,98,1.52
353,Cockburn Town,TC,2021-07-17 21:16:28,21.4612,-71.1419,84.16,65,40,18.41
354,Biak,ID,2021-07-17 21:16:20,-0.9131,122.8766,73.42,87,100,1.72
355,Tayu,ID,2021-07-17 21:16:37,-6.5397,111.0518,75.76,82,94,7.63
356,Rassvet,RU,2021-07-17 21:16:37,46.8333,40.75,75.07,52,45,2.64
357,Angoram,PG,2021-07-17 21:16:38,-4.0625,144.0661,74.73,98,100,1.54
358,Esperance,AU,2021-07-17 21:10:04,-33.8667,121.9,51.91,78,9,9.26
359,Bereda,ES,2021-07-17 21:16:39,43.2686,-7.5406,73.15,91,0,3.02
360,Sinnamary,GF,2021-07-17 21:16:39,5.3833,-52.95,81.21,75,67,8.88
361,Biltine,TD,2021-07-17 21:10:27,14.5333,20.9167,77.36,71,100,17.96
362,Hovd,MN,2021-07-17 21:16:39,48.0056,91.6419,61.66,41,17,5.37
363,Dunedin,NZ,2021-07-17 21:16:40,-45.8742,170.5036,49.8,92,100,14.0
364,Samarai,PG,2021-07-17 21:09:21,-10.6167,150.6667,79.72,84,98,16.24
365,Binzhou,CN,2021-07-17 21:16:40,37.3667,118.0167,73.62,90,11,10.09
366,Sao Joao Da Barra,BR,2021-07-17 21:09:47,-21.6403,-41.0511,73.49,88,1,10.83
367,Seguela,CI,2021-07-17 21:16:41,7.9611,-6.6731,70.63,98,100,5.68
368,Souris,CA,2021-07-17 21:16:41,49.6172,-100.2612,87.66,23,28,12.77
369,Ushtobe,KZ,2021-07-17 21:16:41,45.2514,77.9838,69.6,29,0,7.07
370,Greifswald,DE,2021-07-17 21:16:42,54.1,13.3833,65.64,77,0,10.8
371,Hadrut,AZ,2021-07-17 21:16:42,39.52,47.0318,76.15,48,0,4.14
372,Palu,ID,2021-07-17 21:13:48,-0.8917,119.8707,74.57,80,99,2.77
373,Salalah,OM,2021-07-17 21:09:16,17.0151,54.0924,77.09,94,90,4.61
374,Taoudenni,ML,2021-07-17 21:16:43,22.6783,-3.9836,106.05,9,2,9.37
375,Zhumadian,CN,2021-07-17 21:16:43,32.9794,114.0294,73.98,95,60,4.38
376,Jacareacanga,BR,2021-07-17 21:16:43,-6.2222,-57.7528,90.37,41,80,1.21
377,Syracuse,IT,2021-07-17 21:16:44,37.0881,15.2792,76.89,74,43,7.18
378,Bay Roberts,CA,2021-07-17 21:16:44,47.5999,-53.2648,69.66,87,100,5.99
379,Bonavista,CA,2021-07-17 21:16:44,48.6499,-53.1147,73.4,84,100,14.88
380,Faanui,PF,2021-07-17 21:10:27,-16.4833,-151.75,79.3,73,9,20.58
381,Fort Nelson,CA,2021-07-17 21:15:13,58.8053,-122.7002,49.59,100,90,3.44
382,Mwanga,TZ,2021-07-17 21:16:45,-4.8,38.2,64.83,89,86,4.76
383,Chapais,CA,2021-07-17 21:16:45,49.7834,-74.8492,80.38,38,92,7.92
384,Labranzagrande,CO,2021-07-17 21:16:46,5.5622,-72.575,71.33,92,91,3.65
385,Morozovsk,RU,2021-07-17 21:16:46,48.3539,41.8261,77.52,58,15,8.84
386,Anadyr,RU,2021-07-17 21:16:46,64.75,177.4833,59.5,72,0,15.66
387,Vilyuysk,RU,2021-07-17 21:16:47,63.7553,121.6247,56.8,85,74,6.38
388,Caluquembe,AO,2021-07-17 21:16:47,-13.7833,14.6833,60.55,35,28,2.1
389,Pisco,PE,2021-07-17 21:16:47,-13.7,-76.2167,64.45,77,90,5.75
390,Amapa,BR,2021-07-17 21:16:48,1.0,-52.0,76.06,94,58,2.89
391,Alexandria,EG,2021-07-17 21:14:53,31.2156,29.9553,79.59,77,0,8.84
392,Itacare,BR,2021-07-17 21:16:48,-14.2775,-38.9967,75.09,76,33,5.91
393,Sigli,ID,2021-07-17 21:16:49,5.3848,95.9609,76.23,75,50,6.2
394,Lavrentiya,RU,2021-07-17 21:16:49,65.5833,-171.0,49.24,83,82,11.61
395,San Matias,BO,2021-07-17 21:16:49,-16.3667,-58.4,90.28,29,0,3.38
396,Ayan,RU,2021-07-17 21:16:50,56.45,138.1667,62.94,66,94,13.42
397,Isangel,VU,2021-07-17 21:10:38,-19.55,169.2667,78.91,89,20,5.75
398,Phulji,PK,2021-07-17 21:16:50,26.8825,67.6807,95.97,55,80,10.8
399,Santiago De Cuba,CU,2021-07-17 21:15:48,20.0247,-75.8219,90.52,79,40,5.75
400,Imeni Poliny Osipenko,RU,2021-07-17 21:16:51,52.4201,136.4853,68.77,74,1,2.73
401,Melilla,ES,2021-07-17 21:16:51,35.2937,-2.9383,75.4,83,0,4.61
402,Igrim,RU,2021-07-17 21:16:51,63.1906,64.4162,56.73,65,74,4.65
403,Dori,BF,2021-07-17 21:16:52,14.0354,-0.0345,94.19,37,62,9.98
404,Salinas,US,2021-07-17 21:16:52,36.6777,-121.6555,91.96,68,40,12.66
405,Kualakapuas,ID,2021-07-17 21:16:53,-3.0091,114.3876,75.36,96,99,1.57
406,Saint-Ambroise,CA,2021-07-17 21:16:53,48.5501,-71.3324,80.89,46,100,5.66
407,Hamilton,US,2021-07-17 21:10:28,39.1834,-84.5333,84.65,72,20,1.01
408,Avera,US,2021-07-17 21:16:53,33.194,-82.5271,93.7,59,85,8.3
409,Nyrob,RU,2021-07-17 21:16:54,60.733,56.7202,59.65,95,97,2.8
410,Wagga Wagga,AU,2021-07-17 21:16:54,-35.1167,147.3667,45.01,100,90,9.22
411,Katakwi,UG,2021-07-17 21:16:54,1.8911,33.9661,69.85,67,100,3.31
412,Rio Grande,BR,2021-07-17 21:05:52,-32.035,-52.0986,55.51,68,58,17.05
413,Mahabad,IR,2021-07-17 21:16:55,36.7631,45.7222,71.96,31,9,1.32
414,Thinadhoo,MV,2021-07-17 21:16:55,0.5333,72.9333,83.39,70,36,8.25
415,Nezhinka,RU,2021-07-17 21:16:55,51.7676,55.3694,66.36,82,0,0.0
416,Kasempa,ZM,2021-07-17 21:16:56,-13.4584,25.8338,57.36,55,75,6.42
417,Gazimurskiy Zavod,RU,2021-07-17 21:16:56,51.5461,118.3266,61.83,87,100,2.91
418,Gigmoto,PH,2021-07-17 21:16:56,13.7796,124.39,80.65,88,100,7.07
419,Erenhot,CN,2021-07-17 21:10:32,43.6475,111.9767,70.74,60,0,13.44
420,Trairi,BR,2021-07-17 21:16:34,-3.2778,-39.2689,79.03,77,33,8.3
421,Caramay,PH,2021-07-17 21:16:57,10.1815,119.236,78.89,86,100,4.38
422,Santa Rosa,PH,2021-07-17 21:16:57,14.3122,121.1114,80.11,82,100,5.28
423,Lesogorsk,RU,2021-07-17 21:16:58,56.0458,99.5136,52.92,95,3,4.34
424,Waddan,LY,2021-07-17 21:16:58,29.1614,16.139,81.79,45,0,17.0
425,Petropavlovsk-Kamchatskiy,RU,2021-07-17 21:10:03,53.0452,158.6483,52.39,100,90,4.47
426,Birao,CF,2021-07-17 21:16:58,10.2849,22.7882,76.77,74,97,5.23
427,Baruun-Urt,MN,2021-07-17 21:16:59,46.6806,113.2792,62.29,92,100,7.96
428,Orcopampa,PE,2021-07-17 21:16:59,-15.2661,-72.3417,53.89,34,81,8.3
429,Kulhudhuffushi,MV,2021-07-17 21:17:00,6.6221,73.07,81.18,82,100,11.81
430,Praia,CV,2021-07-17 21:17:00,14.9215,-23.5087,77.54,78,40,11.5
431,Meulaboh,ID,2021-07-17 21:17:00,4.1363,96.1285,75.25,84,62,4.41
432,Ostroh,UA,2021-07-17 21:17:01,50.3294,26.5143,68.59,90,89,5.23
433,Brae,GB,2021-07-17 21:17:02,60.3964,-1.353,53.51,76,83,18.68
434,Mareeba,AU,2021-07-17 21:17:02,-17.0,145.4333,68.72,76,88,3.11
435,Carmen,MX,2021-07-17 21:17:02,18.6333,-91.8333,87.84,70,40,0.0
436,Magalia,US,2021-07-17 21:13:47,39.8121,-121.5783,94.21,17,0,3.0
437,Durban,ZA,2021-07-17 21:15:05,-29.8579,31.0292,60.03,50,0,3.0
438,Chirongui,YT,2021-07-17 21:17:03,-12.9319,45.1483,75.13,65,0,15.43
439,Walvis Bay,NA,2021-07-17 21:09:56,-22.9575,14.5053,68.09,32,2,11.39
440,Los Llanos De Aridane,ES,2021-07-17 21:09:26,28.6585,-17.9182,67.75,83,0,16.11
441,Yangliuqing,CN,2021-07-17 21:17:03,39.1375,116.9997,76.95,95,91,4.74
442,Labuhan,ID,2021-07-17 21:17:04,-6.8844,112.2051,75.27,82,68,8.19
443,Cascavel,BR,2021-07-17 21:17:04,-24.9558,-53.4553,59.23,83,32,3.49
444,Abu Samrah,SY,2021-07-17 21:17:04,35.3029,37.1841,83.46,40,0,7.99
445,Alofi,NU,2021-07-17 21:10:30,-19.0595,-169.9187,76.78,80,13,21.0
446,College,US,2021-07-17 21:14:58,64.8569,-147.8028,77.58,51,75,10.36
447,Nanga Eboko,CM,2021-07-17 21:17:05,4.6833,12.3667,68.97,93,94,3.0
448,Monterey,US,2021-07-17 21:12:09,36.2505,-121.2516,91.71,10,0,3.36
449,Strezhevoy,RU,2021-07-17 21:14:43,60.7333,77.5889,55.38,91,100,5.73
450,La Cruz,MX,2021-07-17 21:17:06,23.9167,-106.9,91.47,68,64,8.99
451,Bilma,NE,2021-07-17 21:17:06,18.6853,12.9164,94.21,9,98,5.86
452,Tucuman,AR,2021-07-17 21:17:06,-26.8241,-65.2226,60.8,39,80,0.0
453,Takoradi,GH,2021-07-17 21:17:07,4.8845,-1.7554,75.76,82,48,6.73
454,Verkhnyaya Toyma,RU,2021-07-17 21:17:07,62.2349,44.9985,58.03,62,0,2.04
455,Cabo San Lucas,MX,2021-07-17 21:10:00,22.8909,-109.9124,99.52,62,20,1.01
456,Muroto,JP,2021-07-17 21:17:07,33.2833,134.15,77.54,88,100,16.22
457,Terney,RU,2021-07-17 21:17:08,45.0503,136.6092,75.79,84,0,6.26
458,Dali,CN,2021-07-17 21:17:08,25.7,100.1833,63.48,94,100,2.66
459,Mao,ES,2021-07-17 21:17:08,39.8885,4.2658,72.16,78,0,5.75
460,Duiwelskloof,ZA,2021-07-17 21:17:09,-23.6934,30.14,50.29,54,0,3.0
461,Port Antonio,JM,2021-07-17 21:17:09,18.18,-76.4612,90.91,68,26,12.08
462,Paciran,ID,2021-07-17 21:17:09,-6.8767,112.3761,75.51,83,78,7.83
463,Champerico,GT,2021-07-17 21:17:10,14.3,-91.9167,93.74,69,28,6.51
464,Phan Thiet,VN,2021-07-17 21:17:10,10.9333,108.1,77.25,90,100,8.88
465,Banjar,ID,2021-07-17 21:17:10,-8.19,114.9675,76.86,89,28,3.89
466,Sioux Lookout,CA,2021-07-17 21:17:11,50.1001,-91.917,87.87,35,90,6.91
467,Erzin,TR,2021-07-17 21:17:11,36.9559,36.2,80.01,68,0,0.67
468,Nioro,GM,2021-07-17 21:17:11,13.35,-15.75,87.15,57,100,6.46
469,Bayan,CN,2021-07-17 21:17:12,46.0833,127.4,72.95,89,2,3.56
470,Wad Madani,SD,2021-07-17 21:17:12,14.4012,33.5199,85.91,49,100,11.9
471,Svetlogorsk,BY,2021-07-17 21:17:12,52.6333,29.7333,74.71,74,65,3.51
472,Grabouw,ZA,2021-07-17 21:17:13,-34.1515,19.0151,52.48,85,0,6.2
473,La Romana,DO,2021-07-17 21:17:13,18.4273,-68.9728,88.16,66,40,10.36
474,Cavalcante,BR,2021-07-17 21:17:13,-13.7975,-47.4583,75.33,29,5,1.14
475,Alvaraes,BR,2021-07-17 21:17:14,-3.2208,-64.8042,87.67,68,42,2.57
476,South River,US,2021-07-17 21:17:14,40.4465,-74.386,93.09,68,59,1.99
477,Saldanha,ZA,2021-07-17 21:17:15,-33.0117,17.9442,50.05,86,0,8.9
478,Lebu,CL,2021-07-17 21:09:33,-37.6167,-73.65,50.13,66,8,16.06
479,Paragominas,BR,2021-07-17 21:17:15,-2.9667,-47.4833,84.04,57,80,5.01
480,Shilka,RU,2021-07-17 21:17:15,51.85,116.0333,65.57,74,100,4.38
481,Alghero,IT,2021-07-17 21:17:16,40.5589,8.3181,71.69,88,0,4.61
482,Bowen,AU,2021-07-17 21:09:11,-20.0167,148.2333,61.7,37,60,7.52
483,Buin,CL,2021-07-17 21:17:16,-33.7333,-70.75,66.52,28,0,4.54
484,Ixtapa,MX,2021-07-17 21:10:00,20.7,-105.2,87.03,66,90,6.91
485,Tabou,CI,2021-07-17 21:17:17,4.423,-7.3528,76.06,81,94,10.2
486,Arkul,RU,2021-07-17 21:17:17,57.2808,50.044,64.72,85,100,3.96
487,Texarkana,US,2021-07-17 21:15:36,33.4251,-94.0477,94.75,52,20,4.0
488,Hami,CN,2021-07-17 21:09:25,42.8,93.45,79.23,30,29,11.72
489,Morden,CA,2021-07-17 21:17:18,49.1919,-98.1014,88.23,33,4,13.8
490,Anchorage,US,2021-07-17 21:15:05,61.2181,-149.9003,80.74,57,1,1.01
491,Luena,AO,2021-07-17 21:17:18,-11.7833,19.9167,56.25,50,74,4.52
492,Pierre,US,2021-07-17 21:16:54,44.3683,-100.351,95.99,38,1,14.97
493,Prince Rupert,CA,2021-07-17 21:15:13,54.3161,-130.3201,62.69,69,75,10.36
494,Sochi,RU,2021-07-17 21:17:19,43.6,39.7303,78.62,70,0,3.69
495,Sesheke,ZM,2021-07-17 21:17:19,-17.4759,24.2968,54.81,70,11,4.94
496,Katima Mulilo,NA,2021-07-17 21:17:19,-17.5,24.2667,54.75,70,11,5.01
497,Najran,SA,2021-07-17 21:17:20,17.4924,44.1277,81.25,56,100,6.4
498,Vilcun,CL,2021-07-17 21:17:20,-38.65,-72.2333,45.34,79,75,4.5
499,Necochea,AR,2021-07-17 21:17:20,-38.5473,-58.7368,47.03,77,100,25.84
500,Mount Hagen,PG,2021-07-17 21:17:21,-5.8581,144.2274,57.69,97,100,1.54
501,East London,ZA,2021-07-17 21:06:41,-33.0153,27.9116,58.14,61,0,6.46
502,Kirensk,RU,2021-07-17 21:17:21,57.7853,108.1119,66.76,80,61,8.08
503,Along,IN,2021-07-17 21:17:21,28.1667,94.7667,74.79,100,100,0.63
504,Pangody,RU,2021-07-17 21:17:22,65.85,74.4859,43.52,84,1,4.5
505,Puerto Colombia,CO,2021-07-17 21:17:22,10.9878,-74.9547,86.09,75,65,18.14
506,Channel-Port Aux Basques,CA,2021-07-17 21:15:13,47.5702,-59.1367,61.5,74,99,8.75
507,Sidrolandia,BR,2021-07-17 21:17:23,-20.9319,-54.9614,74.19,69,37,6.67
508,Brawley,US,2021-07-17 21:17:23,32.9787,-115.5303,108.48,24,1,13.8
509,Chilca,PE,2021-07-17 21:17:23,-12.5211,-76.7372,64.56,84,32,4.88
510,Montrose,US,2021-07-17 21:14:21,38.4166,-108.2673,81.81,49,68,4.74
511,Kutum,SD,2021-07-17 21:17:24,14.2,24.6667,77.92,50,50,11.32
512,San Juan Bautista,PE,2021-07-17 21:17:25,-14.0108,-75.7358,59.63,44,0,12.3
513,Qasigiannguit,GL,2021-07-17 21:17:25,68.8193,-51.1922,53.85,65,3,4.14
514,Pucallpa,PE,2021-07-17 21:17:25,-8.3791,-74.5539,87.84,58,40,6.91
515,Husum,DE,2021-07-17 21:17:26,54.4858,9.0524,64.98,87,0,8.21
516,Timiryazevskiy,RU,2021-07-17 21:17:26,56.49,84.8769,59.09,94,91,5.46
517,Solnechnyy,RU,2021-07-17 21:10:10,50.7214,136.6319,70.83,68,13,2.86
518,Marsh Harbour,BS,2021-07-17 21:17:27,26.5412,-77.0636,83.64,66,3,12.44
519,Zeya,RU,2021-07-17 21:15:48,53.75,127.2667,61.63,71,0,3.89
520,Balkanabat,TM,2021-07-17 21:17:27,39.5108,54.3671,87.48,23,0,4.16
521,Rong Kwang,TH,2021-07-17 21:17:28,18.339,100.3174,73.6,97,84,1.36
522,Severo-Yeniseyskiy,RU,2021-07-17 21:17:28,60.3725,93.0408,51.46,98,100,2.86
523,Wichita Falls,US,2021-07-17 21:12:57,33.9137,-98.4934,94.41,52,40,8.01
524,Vanavara,RU,2021-07-17 21:17:29,60.34,102.2797,60.13,91,100,17.2
525,Codrington,AU,2021-07-17 21:17:20,-38.2667,141.9667,49.06,80,76,11.36
526,Kantang,TH,2021-07-17 21:17:29,7.4054,99.5156,77.29,89,41,3.24
527,Chegdomyn,RU,2021-07-17 21:17:30,51.1167,133.0167,62.51,88,3,0.78
528,Banga,PH,2021-07-17 21:17:30,6.4239,124.7783,73.53,93,100,0.89
529,Kloulklubed,PW,2021-07-17 21:09:49,7.0419,134.2556,77.5,77,100,5.7
530,Faya,SA,2021-07-17 21:09:59,18.3851,42.4509,72.12,43,100,9.62
531,Mercedes,AR,2021-07-17 21:17:31,-34.6515,-59.4307,51.84,49,36,16.87
532,Longhua,CN,2021-07-17 21:17:31,23.6137,114.1919,76.12,94,100,0.6
533,Wagar,SD,2021-07-17 21:17:31,16.1525,36.2032,85.33,54,93,15.3
534,Golden Gate,US,2021-07-17 21:17:32,26.1879,-81.6951,81.99,87,97,5.99
535,Mattru,SL,2021-07-17 21:17:32,7.6244,-11.8332,72.81,98,100,2.19
536,Coquimbo,CL,2021-07-17 21:16:21,-29.9533,-71.3436,60.53,67,0,9.22
537,Caravelas,BR,2021-07-17 21:17:33,-17.7125,-39.2481,70.88,75,0,6.89
538,Wajima,JP,2021-07-17 21:15:17,37.4,136.9,77.76,80,55,3.94
539,General Roca,AR,2021-07-17 21:10:18,-39.0333,-67.5833,52.2,27,2,12.66
540,Celestun,MX,2021-07-17 21:17:33,20.8667,-90.4,82.78,76,39,14.81
541,Urucara,BR,2021-07-17 21:17:33,-2.5364,-57.76,81.91,71,74,2.62
542,Gat,IL,2021-07-17 21:17:34,31.61,34.7642,84.4,66,0,5.68
543,Den Chai,TH,2021-07-17 21:17:34,17.9837,100.0522,74.03,98,97,1.88
544,Soe,ID,2021-07-17 21:17:34,-9.8607,124.284,60.13,70,36,3.11
545,Comodoro Rivadavia,AR,2021-07-17 21:06:53,-45.8667,-67.5,48.06,61,0,1.14
546,Chichli,IN,2021-07-17 21:17:35,22.8333,78.8167,86.05,62,100,4.07
